codigo_postal;nombre
46165;Bugarra
46166;Gestalgar
46167;Balneario de Fuencaliente
46168;Sot de Chera
46169;Olocau
46170;Andilla
46171;Casinos
46172;Alcublas
46173;Benageber
46174;Domeño Antiguo
46175;Calles
46176;Ahillas
46177;Tuejar
46178;Almeza (La)
46179;Aras de Los Olmos
46180;Benaguasil
46181;Benisano
46183;Eliana (L')
46184;San Antonio de Benageber
46185;Pobla de Vallbona (La)
46190;Monte Alcedo
46191;Vilamarxant
46192;Montserrat
46193;Montroy
46194;Real
46195;Llombai
46196;Catadau
46197;Alfarp
46198;Dos Aguas
46199;Cortes de Pallas
46200;Paiporta
46210;Picanya
46220;Alcasser
46230;Alginet
46240;Carlet
46250;Alcudia (L')
46260;Alberic
46266;Antella
46267;Gavarda
46268;Garrofera (La)
46269;Tous
46270;Villanueva de Castellón
46291;Benimodo
46292;Masalaves
46293;Alcantera de Xuquer
46294;Carcer
46295;Sellent
46300;Cuevas (Las)
46310;Casas de Moya
46311;Jaraguas
46312;Utiel
46314;Fuenterrobles
46315;Caudete de Las Fuentes
46317;Villargordo del Cabriel
46318;Contreras
46320;Sinarcas
46321;Torre (La)
46330;Camporrobles
46340;Casas de Cuadra
46351;Villar de Tejas
46352;Campo Arcis
46353;Los Ruices
46354;Penen de Albosa
46355;Fuen Vich
46356;Casas del Rio
46357;El Azagador
46360;Buñol
46367;Yatova
46368;Macastre
46369;Alborache
46370;Chiva
46388;Godelleta
46389;Turis
46390;Barrio Arroyo
46391;El Rebollar
46392;Siete Aguas
46393;Loriguilla
46400;Brosquil (El)
46408;Mareny Sant Lloren
46410;Bega de Mar
46417;Riola
46418;Fortaleny
46420;Palmeres (Les)
46430;Sollana
46439;Romani (El)
46440;Almussafes
46450;Benifaio
46460;Silla
46469;Beniparrell
46470;Albal
46480;Masia del Juez
46500;Almarda
46501;Petres
46510;Quartell
46511;Benifairo de Les Valls
46512;Faura
46514;Benavites
46515;Quart de Les Valls
46529;Canet D'En Berenguer
46530;Monasterios (Los)
46540;Puig
46550;Albuixech
46560;Massalfassar
46590;Estivella
46591;Albalat Dels Tarongers
46592;Segart
46593;Algar de Palancia
46594;Alfara de la Baronia
46595;Torres-Torres
46600;Alzira
46610;Guadassuar
46611;Benimuslem
46612;Corbera
46613;Llauri
46614;Favara
46620;Ayora
46621;Zarra
46622;Teresa de Cofrentes
46623;Jarafuel
46624;Jalance
46625;Cofrentes
46630;Font de la Figuera (La)
46635;Fontanars Dels Alforins
46640;Mogente/Moixent
46650;Ayacor
46660;Manuel
46661;L'Enova
46666;Berfull
46667;Barxeta
46668;Torre Lloris
46669;Sant Joanet
46670;Pobla Llarga (La)
46680;Algemesi
46687;Albalat de la Ribera
46688;Polinya de Xuquer
46689;Benicull de Xúquer
46690;Alcudia de Crespins (L')
46691;Vallada
46692;Montesa
46701;Gandia
46703;Benirredra
46710;Daimus
46711;Guardamar de la Safor
46712;Piles
46713;Bellreguard Poble
46714;Palmera
46715;Alqueria la Comtessa (L')
46716;Rafelcofer
46720;Villalonga
46721;Potries
46722;Beniarjo
46723;Almoines
46724;Palma de Gandia
46725;Alfauir
46726;Almisera
46727;Real de Gandia
46729;Ador
46730;Grau I Platja
46740;Carcaixent
46749;Cogullada
46750;Pla de Corrals
46758;Barx
46770;Xeraco
46780;Oliva
46790;Xeresa
46791;Benifairo de la Valldigna
46792;Barraca D'Aigues Vives
46800;Anahuir
46810;Enguera
46811;Navalon
46812;Aielo de Malferit
46813;Torre Cerda
46814;Granja de la Costera (La)
46815;Llosa de Ranes
46816;Rotgla I Corbera
46817;Estubeny
46818;Valles
46819;Novele-Novetle
46820;Anna
46821;Chella
46822;Bolbaite
46823;Navarres
46824;Quesa
46825;Bicorp
46830;Beniganim
46837;Quatretonda
46838;Benicolet
46839;Bellus
46840;Pobla del Duc (La)
46841;Castello de Rugat
46842;Ayelo de Rugat
46843;Rafol de Salem
46844;Beniatjar
46850;Olleria (L')
46868;Belgida
46869;Atzeneta D'Albaida
46870;Ontinyent
46880;Bocairent
46890;Agullent
46891;Bufali
46892;Montaverner
46893;Alfarrasi
46894;Alboy
46900;Cumbres de Calicanto
46901;Monte Vedat
46910;Alfafar
46920;Mislata
46930;Quart de Poblet
46940;Manises
46950;Xirivella
46960;Aldaia
46970;Alaquas
46988;Paterna
46989;Terramelar
47001;Valladolid
47008;Navabuena
47009;Overuela (La)
47100;Tordesillas
47110;Casasola de Arion
47111;Villalar de Los Comuneros
47112;Pedrosa del Rey
47113;Villavieja
47114;Matilla de Los Caños
47115;Bercero
47116;Pollos
47120;Mota del Marques
47129;Adalia
47130;Simancas
47131;Geria
47132;San Miguel del Pino
47133;Marzales
47134;Gallegos de Hornija
47140;Laguna de Duero
47150;Viana de Cega
47151;Boecillo
47152;Pinar de Antequera
47155;Santovenia de Pisuerga
47160;Aldea de San Miguel
47161;Herrera de Duero
47162;Aldeamayor de San Martin
47164;San Miguel del Arroyo
47166;Viloria
47170;Renedo de Esgueva
47171;Castronuevo de Esgueva
47172;Villarmentero de Esgueva
47173;Olmos de Esgueva
47175;Piña de Esgueva
47176;Esguevillas de Esgueva
47177;Amusquillo
47180;Villafuerte
47181;Villaco
47182;Castroverde de Cerrato
47183;Torre de Esgueva
47184;Fombellida
47185;Canillas de Esgueva
47186;Encinas de Esgueva
47190;Wamba
47191;Ciguñuela
47192;Castrodeza
47193;Cisterniga
47194;Fuensaldaña
47195;Arroyo de la Encomienda
47196;Cardiel (El)
47200;Granja Muedra
47209;San Martin de Valveni
47210;Ataquines
47219;Muriel de Zapardiel
47220;Pozaldez
47230;Matapozuelos
47239;Serrada
47240;Valdestillas
47250;Mojados
47260;Cabezon de Pisuerga
47270;Cigales
47280;Corcos
47281;Aguilarejo
47282;Trigueros del Valle
47283;Quintanilla de Trigueros
47290;Cubillas de Santa Marta
47300;Padilla de Duero
47310;Campaspero
47311;Canalejas de Peñafiel
47312;Bahabon
47313;Cogeces del Monte
47314;Langayo
47315;Pesquera de Duero
47316;Curiel de Duero
47317;Bocos de Duero
47318;Castrillo de Duero
47319;Rabano
47320;Montemayor de Pililla
47328;Parrilla (La)
47329;Castrillo-Tejeriego
47330;Santibañez de Valcorba
47340;Retuerta
47350;Quintanilla de Onesimo
47359;Olivares de Duero
47360;Quintanilla de Arriba
47400;Medina del Campo
47410;Olmedo
47418;Aguasal
47419;Almenara de Adaja
47420;Iscar
47430;Pedrajas de San Esteban
47440;Cogeces de Iscar
47450;Pozal de Gallinas
47451;Calabazas
47453;Ramiro
47454;Moraleja de Las Panaderas
47461;Brahojos de Medina
47462;Bobadilla del Campo
47463;Velascalvaro
47464;Nueva Villa de Las Torres
47465;Villaverde de Medina
47470;Carpio
47480;Fresno El Viejo
47490;Rueda
47491;Seca (La)
47492;Gomeznarro
47494;Cervillego de la Cruz
47500;Nava del Rey
47509;Torrecilla del Valle
47510;Alaejos
47511;Siete Iglesias Trabancos
47512;Castrejon de Trabancos
47513;Torrecilla de la Orden
47520;Castronuño
47529;Villafranca de Duero
47530;San Roman de Hornija
47600;Villalon de Campos
47606;Gaton de Campos
47607;Herrin de Campos
47608;Bustillo de Chaves
47609;Fontihoyuelo
47610;Zaratan
47630;Mudarra (La)
47639;Villalba de Los Alcores
47640;Peñaflor de Hornija
47641;Castromonte
47650;Cuenca de Campos
47664;Castroponce
47670;Becilla de Valderaduey
47671;Urones de Castroponce
47672;Valdunquillo
47673;Quintanilla del Molar
47674;Barcial de la Loma
47675;Bolaños de Campos
47676;Villavicencio Caballeros
47680;Mayorga
47686;Melgar de Arriba
47687;Melgar de Abajo
47688;Monasterio de Vega
47689;Cabezon de Valderaduey
47690;Valverde de Campos
47691;Moral de la Reina
47692;Ceinos de Campos
47800;Medina de Rioseco
47810;Villafrechos
47811;Morales de Campos
47812;Palazuelo de Vedija
47813;Berrueces
47814;Aguilar de Campos
47815;Tamariz de Campos
47816;Palacios de Campos
47820;Villabragima
47830;Tordehumos
47831;Pozuelo de la Orden
47832;Cabreros del Monte
47840;Villagarcia de Campos
47850;Villanueva Los Caballeros
47851;San Pedro de Latarce
47860;Villardefrades
47862;Urueña
47870;Pobladura de Sotiedra
47880;Benafarces
47882;Castromembibre
47883;Villavellid
48001;Bilbao
48100;Emerando
48110;Butron
48111;Jose Antonio Agirre
48112;Erbera
48113;Elejalde
48114;Agirre
48115;Andra-Mari
48116;Aldai
48120;Meñakabarrena
48130;Artzalde
48140;Zelaia
48141;Arostegieta
48142;Elejabeitia
48143;Launzain
48144;Altzusta
48145;San Juan
48150;Basozabal
48160;Arteaga Derio
48170;Aranoltza (San Antolin)
48180;Elotxelerri
48190;El Castaño
48191;La Aceña
48192;Iratzagorria
48194;Zaldu
48195;Gaztelu
48196;Goitioltza
48200;Durango
48210;Andaparaluzeta
48212;Mañaria
48213;Izurza
48215;Bakixa
48220;Abadiño-Zelaieta
48230;Berrio-Aldape
48240;Andikoa
48249;Eitua
48250;Eitzaga
48260;Ermua
48269;Areitio
48270;Markina-Xemein
48276;Larruskain-Amalloa
48277;Altzaa
48278;Barinaga
48280;Lekeitio
48287;Bedaroa
48288;Barainka
48289;Eleizalde
48291;Apatamonasterio
48300;Arana
48309;Atxika-Errekalde
48310;Elantxobe
48311;Natxitua
48312;Elexalde
48313;Akorda-Bollar
48314;Basetxeta
48315;Basondo
48320;Kanpantxu
48330;Lemoa
48340;Amorebieta
48348;Aldanas
48350;Altamira-San Kristobal
48360;Arketas-Aranburu
48380;Aulesti
48381;Munitibar
48382;Albiz
48383;Barrutia
48390;Barroeta
48391;Gorozika
48392;San Roman
48393;Baldatika
48394;Murueta
48395;Kanala
48410;Arbaiza
48450;Kukullaga
48460;Belandia
48480;Aguirre
48490;Markio
48498;Arakaldo
48499;Uribarri
48500;Abanto
48508;La Arena
48510;Durañona
48520;Arboleda (La)
48530;Cadegal
48540;Carreras (Las)
48550;Cobaron
48600;Moreaga
48610;Landa
48620;Agirre-Areantza-Guzurmend
48640;Baserri-Santa Ana
48700;Ondarroa
48710;Asterrika
48800;Balmaseda
48810;Alonsotegi
48820;La Quadra
48830;Sodupe
48840;Gueñes
48869;Avellaneda
48879;Gorgolas
48890;Biañez
48895;Lanestosa
48901;San Vicente de Barakaldo
48903;El Regato
48910;Sestao
48920;Portugalete
48930;Las Arenas-Areeta
48940;Artatza
48950;Altzaga
48960;Agirre-Aperribai
48970;Arizgoiti
48980;Balparda
48990;Algorta
49001;Zamora
49100;Villanueva del Campo
49110;Castroverde de Campos
49120;Molacillos
49121;Mombuey
49122;Torres del Carrizal
49123;Benegiles
49124;Aspariegos
49125;Cerecinos del Carrizal
49126;Arquillinos
49127;Castronuevo de Los Arcos
49128;Cañizo
49129;San Martin de Valderaduey
49130;Manganeses la Lampreana
49131;Villamayor de Campos
49132;Villar de Fallaves
49133;Vega de Villalobos
49134;Villalobos
49135;Revellinos
49136;Villafafila
49137;Otero de Sariegos
49140;Tabara
49141;Faramontanos de Tabara
49142;Pajares de la Lampreana
49143;Piedrahita de Castro
49144;San Cebrian de Castro
49145;Encomienda (La)
49146;Navianos de Alba
49147;Marquiz de Alba
49148;Moreruela de Tabara
49149;Montamarta
49150;Moraleja del Vino
49151;Arcenillas
49152;Sanzoles
49153;Venialbo
49154;Pego (El)
49155;Boveda de Toro (La)
49156;Guarrate
49157;Bamba
49158;Villalazan
49159;Villaralbo
49160;Carbajales de Alba
49161;Losilla
49162;Andavias
49163;Manzanal del Barco
49164;Cerezal de Aliste
49165;Ricobayo de Alba
49167;Muelas del Pan
49170;Tardobispo
49171;Pueblica de Campean
49172;Enillas (Las)
49173;Tuda (La)
49174;Mogatar
49176;Tamame
49177;Alfaraz de Sayago
49178;Peñausende
49180;Almaraz de Duero
49181;Villaseco del Pan
49182;Valdeperdices
49190;Morales del Vino
49191;Cazurra
49192;Hiniesta (La)
49193;Carrascal
49200;Bermillo de Sayago
49210;Almeida de Sayago
49211;Villamor de Cadozos
49212;Muga de Sayago
49213;Fariza
49214;Badilla
49215;Villamor de la Ladre
49216;Piñuel
49220;Fermoselle
49230;Cibanal
49231;Pinilla de Fermoselle
49232;Fornillos de Fermoselle
49240;Pasariegos
49250;Villadepera
49251;Argañin
49252;Torregamones
49253;Moralina
49254;Moral de Sayago
49255;Fresnadillo
49260;Fadon
49270;Sogo
49271;Cernecina
49272;Arcillo
49280;Pereruela
49281;San Roman de Los Infantes
49300;Puebla de Sanabria
49317;Valdemerilla
49318;Fresno de la Carballeda
49319;Donadillo
49320;Otero de Sanabria
49321;Remesal
49322;Palacios de Sanabria
49323;Doney de la Requejada
49324;Villar de Los Pisones
49325;Asturianos
49326;Rionegro del Puente
49327;Cubo de Benavente
49330;Villar de Farfon
49331;Calzadilla de Tera
49332;Camarzana de Tera
49333;Bercianos de Valverde
49334;Litos
49335;Ferreras de Abajo
49336;Otero de Bodas
49337;Villanueva de Valrojo
49340;Justel
49341;Vega del Castillo
49342;Espadañedo
49343;Villalverde
49344;Donado
49345;Utrera de la Encomienda
49346;Letrillas
49347;Carbajales la Encomienda
49348;Rioconejos
49349;Anta de Rioconejos
49350;Puente (El)
49352;Moncabril
49357;Valdespino
49358;Barrio de Rabano
49359;San Ciprian
49360;Cubelo
49361;Pedrazales
49362;Ribadelago
49390;Castellanos
49391;Rihonor de Castilla
49392;Calabor
49394;San Martin del Terroso
49395;Limianos de Sanabria
49396;Avedillo de Sanabria
49400;Fuentesauco
49410;Fuentelapeña
49419;Castrillo de la Guareña
49420;Vadillo de la Guareña
49430;Villaescusa
49440;Cañizal
49450;Olmo de la Guareña
49500;Alcañices
49510;Bermillo de Alba
49511;Brandilanes
49512;Ceadea
49513;Fornillos de Aliste
49514;Vivinera
49515;Rabano de Aliste
49516;Latedo
49517;Alcorcillo
49519;Fradellos
49520;Figueruela de Abajo
49521;Gallegos del Campo
49522;Mahide
49523;San Cristobal de Aliste
49524;Poyo (El)
49525;Tola
49530;Coreses
49539;Algodre
49540;Escober de Tabara
49541;Losacino
49542;Domez
49543;Castillo de Alba
49550;Ferreruela de Tabara
49559;Flores
49560;S Pedro de Las Herrerias
49561;Boya
49562;Villardeciervos
49563;Cional
49570;Lubian
49571;Castrelos
49572;Castromil
49573;Chanos
49574;Aciberos
49580;Pias
49582;Barjacoba
49590;Fresno de la Ribera
49591;Abejera
49592;Cabañas de Aliste
49593;Linarejos
49594;Codesal
49610;Congosta
49618;Fuente Encalada
49619;Ayoo de Vidriales
49620;Sta Cristina la Polvorosa
49621;Granucillo
49622;Brime de Urz
49623;Colinas de Trasmonte
49624;Abraveses de Tera
49625;Santibañez de Tera
49626;Santa Marta de Tera
49627;Cabañas de Tera
49628;San Pedro de Ceque
49629;Brime de Sog
49630;Villalpando
49639;Cotanes del Monte
49640;Cerecinos de Campos
49650;San Esteban del Molar
49660;Castrogonzalo
49670;Fuentes de Ropel
49680;San Miguel del Valle
49690;S Cristobal de Entreviñas
49691;San Miguel del Esla
49692;Matilla de Arzon
49693;Fresno de la Polvorosa
49694;Manganeses la Polvorosa
49695;Villaferrueña
49696;Alcubilla de Nogales
49697;Morales de Valverde
49698;Bretocino
49699;Arcos de la Polvorosa
49700;Corrales del Vino
49706;Fuente El Carnero
49707;Santa Clara de Avedillo
49708;Casaseca de Campean
49709;Cabañas de Sayago
49710;Cubo Tierra del Vino (El)
49714;Fuentespreadas
49715;Piñero (El)
49716;Argujillo
49717;Cuelgamures
49718;Mayalde
49719;Maderal (El)
49720;Perdigon (El)
49721;Entrala
49722;San Marcial
49730;Cubillos
49731;Moreruela Los Infanzones
49740;Granja de Moreruela
49741;Tabla (La)
49742;Riego del Camino
49743;Fontanillas de Castro
49750;Santovenia
49751;Breto
49760;Barcial del Barco
49770;Villabrazaro
49780;Pobladura del Valle
49781;Paladinos del Valle
49782;San Roman del Valle
49783;Coomonte
49800;Azucarera (La)
49810;Morales de Toro
49820;Toro
49830;Belver de Los Montes
49831;Bustillo del Oro
49832;Malva
49833;Fuentesecas
49834;Abezames
49835;Pozoantiguo
49836;Tagarabuena
49840;Vezdemarban
49850;Pinilla de Toro
49860;Villalonso
49870;Villavendimio
49871;Villardondiego
49880;Peleagonzalo
49881;Monte la Reina
49882;Valdefinjas
50001;Zaragoza
50011;Venta del Olivar
50013;Cartuja Baja
50015;Juslibol
50100;Almunia Doña Godina (La)
50108;Almonacid de la Sierra
50109;Alpartir
50120;Alfocea
50130;Belchite
50131;Lecera
50132;Codo
50133;Almonacid de la Cuba
50134;Lagata
50135;Roden
50136;Letux
50137;Puebla de Alborton
50138;Valmadrid
50139;Torrecilla de Valmadrid
50140;Azuara
50141;Jaulin
50142;Fuendetodos
50143;Moyuela
50144;Moneva
50150;Herrera de Los Navarros
50151;Luesma
50152;Ayles
50153;Villanueva de Huerva
50154;Tosos
50155;Aguilon
50156;Villar de Los Navarros
50160;Leciñena
50161;Perdiguera
50162;Villamayor de Gállego
50163;Farlete
50164;Monegrillo
50170;Mequinenza
50171;Puebla de Alfinden (La)
50172;Alfajarin
50173;Nuez de Ebro
50174;Villafranca de Ebro
50175;Aguilar de Ebro
50177;Bujaraloz
50178;Almolda (La)
50180;Utebo
50190;Garrapinillos
50194;Movera
50195;Alfranca (La)
50196;Alto de la Muela
50200;Ateca
50210;Monasterio de Piedra
50211;Castejon de Las Armas
50212;Carenas
50213;Cimballa
50214;Campillo de Aragon
50215;Moros
50216;Villalengua
50217;Torrijo de la Cañada
50219;Munebrega
50220;Ariza
50227;Sisamon
50228;Cabolafuente
50229;Bordalba
50230;Alhama de Aragon
50236;Ibdes
50237;Jaraba
50238;Calmarza
50239;Bubierca
50246;Brea de Aragon
50247;Purroy
50248;Sestrica
50250;Illueca
50257;Gotor
50258;Jarque
50259;Aranda de Moncayo
50260;Morata de Jalon
50266;Arandiga
50267;Mesones de Isuela
50268;Calcena
50269;Chodes
50270;Ricla
50280;Calatorao
50290;Epila
50291;Monreal de Ariza
50292;Cetina
50293;Azucarera
50294;Berbedel
50295;Lumpiaque
50296;Bardallur
50297;Barboles
50298;Pinseque
50299;Campiel
50300;Calatayud
50310;Villarroya de la Sierra
50311;Torralba de Ribota
50312;Cervera de la Cañada
50313;Aniñon
50314;Clares de Ribota
50315;Malanquilla
50316;Berdejo
50320;Frasno (El)
50321;Pietas
50322;Aluenda
50323;Inoges
50324;Aldehuela Sta. Cruz (La)
50325;Tobed
50326;Codos
50330;Miedes de Aragon
50331;Mara
50332;Belmonte de Gracian
50333;Villalba de Perejil
50334;Sediles
50336;Huermeda
50340;Maluenda
50341;Olves
50342;Paracuellos de Jiloca
50343;Velilla de Jiloca
50344;Morata de Jiloca
50345;Alarba
50346;Castejon de Alarba
50347;Acered
50348;Atea
50351;Cubel
50360;Daroca
50366;Balconchan
50367;Langa del Castillo
50368;Cerveruela
50369;Anento
50370;Villanueva de Jiloca
50371;Valdehorna
50372;Val de San Martin
50373;Berrueco
50374;Aldehuela de Liestos
50390;Fuentes de Jiloca
50391;Monton
50400;Cariñena
50408;Aguaron
50409;Cosuenda
50410;Cuarte de Huerva
50420;Cadrete
50430;Maria de Huerva
50440;Mozota
50441;Botorrita
50460;Longares
50461;Alfamen
50470;Encinacorba
50480;Paniza
50481;Aladren
50482;Vistabella
50490;Villadoz
50491;Badules
50500;Tarazona
50510;Novallas
50511;Malon
50512;Torrellas
50513;Fayos (Los)
50514;Tortoles
50520;Magallon
50529;Alberite de San Juan
50530;Novillas
50540;Borja
50546;Ambel
50547;Bureta
50548;Buste (El)
50549;Albeta
50550;Mallen
50560;Agon
50561;Bisimbre
50562;Frescano
50570;Ainzon
50580;Vera de Moncayo
50581;Lituenigo
50582;Litago
50583;Trasmoz
50584;S Martin Virgen Moncayo
50590;Añon de Moncayo
50591;Alcala de Moncayo
50600;Ejea de Los Caballeros
50610;Luna
50611;Erla
50612;Pedrosas (Las)
50613;Castejon de Valdejasa
50614;Ardisa
50615;Lacorvilla
50616;Piedratajada
50619;Asin
50620;Casetas
50629;Sobradiel
50630;Alagon
50637;Remolinos
50638;Cabañas de Ebro
50639;Figueruelas
50640;Luceni
50641;Boquiñeni
50650;Gallur
50660;Tauste
50667;Pradilla de Ebro
50669;Sancho Abarca
50670;Sadaba
50678;Uncastillo
50679;Layana
50680;Mamillas
50682;Esco
50684;Lorbes
50685;Bagües
50686;Petilla de Aragon
50687;Isuerre
50688;Longas
50690;Pedrola
50691;Alcala de Ebro
50692;Joyosa (La)
50693;Granja de Santa Ines
50694;Bardenas
50695;Biota
50696;Castiliscar
50697;Barues
50700;Caspe
50710;Maella
50730;Burgo de Ebro (El)
50740;Fuentes de Ebro
50750;Pina de Ebro
50760;Velilla de Ebro
